pais,idnum,uniq_id,upm,prov,municipio,cluster,ur,tamano,idiomaq,fecha,wt,estratopri,estratosec,q2y,q2,q1,estatosec,ls3,a4,soct2,idio2,np1,cp6,cp7,cp8,cp13,cp20,it1,l1,immig1,immig2,prot3,jc10,jc13,jc15a,vic1ext,vic1exta,aoj11,aoj12,b1,b2,b3,b4,b6,b43,b12,b13,b18,b21,b21a,b32,b37,b47a,pr3d,pr3e,m1,m2,sd2new2,sd3new2,sd6new2,infrax,infra3,ros1,ros4,ing4,eff1,eff2,aoj22new,undocimmig1,media3,media4,exp_a,dst1b,drk1,env1c,env2b,pn4,w14a,e5,d1,d2,d3,d4,d5,d6,lib1,lib2b,lib2c,lib4,exc2,exc6,exc20,exc11,exc13,exc14,exc15,exc16,exc18,exc7new,vb1,inf1,vb2,vb3n,vb10,vb11,pol1,vb20,ecuvb2017b1,ecuvb2017b2,ecuvb2017b3,ecudolar,ecudolar2,ecude1,ecude2,ecude3,ecude4,for5,exp_b,mil10a,mil10e,mil10oas,mil10un,wf1,cct1b,ed2a,ed2b,ed,ed2,q5a,q5b,q3c,ocup4a,ocup1a,q10g,q10new,q10a,q10b,q10ca,q16,q14,q10d,q10e,q11n,q12c,q12bn,q12,q12m,q12f,etid,www1,gi0,pr1,r3,r4,r4a,r5,r6,r7,r8,r12,r14,r15,r18,r1,r16,sent1,colorr,conocim,iarea1,iarea2,iarea3,iarea4,iarea6,iarea7,sexi,colori,agequota,srvyrid,nationality,formatq,sex
Ecuador,315,ECU16_0315,42,Loja,Loja,131,Urban,Large City,Spanish,23nov2016,1,Sierra Urbana,"Large (more than 100,000)",2000,16,Male,1,Somewhat Satisfied,"Economy, problems with, crisis of",Worse,Worse,No,Once or Twice a Month,Once or Twice a Month,Once or Twice a Year,Never,Not Applicable,Not Very Trustworthy,7,Strongly Agree,They take jobs away from Ecuadorians,"No, I have not participated","No, a military take-over of the state would not be justified",Not Applicable,"No, it is not justified",Yes,2,Somewhat Safe,Little,4,A Lot,5,5,6,6,5,4,4,5,3,4,3,4,5,4,Neither Good nor Bad (Fair),Neither well nor poorly,Satisfied,Dissatisfied,Satisfied,More than 30 minutes and up to an hour,Between 10 and 30 minutes,4,5,3,6,6,3,4,5,5,Set 1,2,A Little Likely,3,Very Serious,Dissatisfied,"Yes, it is justified",8,7,7,5,3,7,Strongly disapprove,Enough,Too Much,Very Little,Enough,No,No,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Yes,Half of them,Yes,Yes,Did not vote,Not Applicable,No,Not Applicable,Some,Would vote a candidate or party different from the current president/administration,Not Applicable,Not Applicable,Lenin Moreno (Alianza País),Have Own Currency,Bad,Yes,No,No,Bad,Singapore,Set 2,Somewhat Trustworthy,Not Very Trustworthy,Not Very Trustworthy,Somewhat Trustworthy,No,No,Not Applicable,Both,11,Secondary incomplete,Once a month,Very Important,Catholic,Student,Not Applicable,Not Applicable,781-1000,No,Not Applicable,No,Not Applicable,No,"Good enough, with no major problems",Decreased,Single,4,1,None,Not Applicable,Not Applicable,Mestizo,A few times a week,Rarely,Rented,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,The National Government,2,High,None,None,A Little,None,None,None,Male,3,18-30,18,Ecuadoran,Android (STG),Male
Ecuador,901,ECU16_0901,65,Pichincha,Quito,211,Urban,National Capital (Metropolitan area),Spanish,09nov2016,1,Sierra Urbana,"Large (more than 100,000)",1992,24,Female,1,Very Satisfied,"Economy, problems with, crisis of",Worse,Worse,No,Once a Week,Never,Never,Never,Never,Somewhat Trustworthy,5,Somewhat Agree,They take jobs away from Ecuadorians,"No, I have not participated",Not Applicable,"No, a military take-over of the state would not be justified","No, it is not justified",Yes,5,Somewhat Unsafe,None,4,4,2,4,3,A Lot,6,Not at All,3,2,Not at All,2,2,3,A Lot,5,Good,Neither well nor poorly,Satisfied,Satisfied,Dissatisfied,More than 1 hour and up to 3 hours,More than 30 minutes and up to an hour,3,5,4,Strongly Disagree,4,Strongly Agree,4,4,4,Set 1,3,A Little Likely,4,Somewhat Serious,Satisfied,"Yes, it is justified",6,5,5,2,3,8,Strongly approve,Enough,Very Little,Very Little,Very Little,No,No,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,More than half of them,Yes,Yes,Did not vote,Not Applicable,No,Not Applicable,Some,Would go to vote but would leave the ballot blank or would purposely cancel my vote,Not Applicable,Not Applicable,Lenin Moreno (Alianza País),Maintain Dollarization,Good,Yes,No,No,Bad,United States,Set 1,Don't Know,Somewhat Trustworthy,Don't Know,Don't Know,No,No,Not Applicable,Public,16,University incomplete,Once a week,Somewhat Important,Catholic,Student,Not Applicable,Not Applicable,781-1000,No,Not Applicable,No,Not Applicable,Yes,"Not enough, and are stretched",Remained the same,Single,7,2,None,Not Applicable,Not Applicable,Indigenous,Daily,Daily,Owned,Yes,Yes,Yes,Two,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,The National Government,3,High,A Little,A Little,A Lot,None,None,None,Male,4,18-30,11,Ecuadoran,Android (STG),Female
Ecuador,493,ECU16_0493,34,Guayas,Guayaquil,100,Urban,Large City,Spanish,13nov2016,1,Costa Urbana,"Large (more than 100,000)",2000,16,Female,1,Somewhat Satisfied,"Economy, problems with, crisis of",Worse,Worse,No,Never,Once a Week,Once or Twice a Year,Once or Twice a Year,Never,Somewhat Trustworthy,8,Somewhat Agree,They take jobs that Ecuadorians don't want,"No, I have not participated",Not Applicable,"No, a military take-over of the state would not be justified","Yes, it is justified",No,Not Applicable,Somewhat Safe,Some,5,A Lot,5,6,6,A Lot,5,A Lot,6,5,5,4,3,4,6,5,Good,Well,Satisfied,Satisfied,Satisfied,Between 10 and 30 minutes,More than 30 minutes and up to an hour,3,5,4,5,6,Strongly Agree,4,4,5,Set 1,6,A Little Likely,4,Very Serious,Satisfied,"No, it is not justified",8,8,9,6,5,9,Strongly approve,Very Little,Enough,Enough,Very Little,No,No,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Less than half of them,No,Yes,Did not vote,Not Applicable,No,Not Applicable,None,Would go to vote but would leave the ballot blank or would purposely cancel my vote,Not Applicable,Lenin Moreno (Alianza País),Not Applicable,Have Own Currency,Good,Yes,No,No,Bad,United States,Set 1,Somewhat Trustworthy,Untrustworthy,Somewhat Trustworthy,Very Trustworthy,No,No,Not Applicable,Both,10,Secondary incomplete,Never or almost never,Very Important,Catholic,Student,Not Applicable,Not Applicable,Less than $135,No,Not Applicable,"Yes, only from Spain",Rarely,Yes,"Good enough, with no major problems",Increased,Single,6,1,None,Not Applicable,Not Applicable,Mestizo,A few times a week,Daily,Owned,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,The President of the Republic,3,Low,Some,A Lot,A Little,A Little,A Little,None,Female,3,18-30,2,Ecuadoran,Android (STG),Female
Ecuador,935,ECU16_0935,5,Los Ríos,Babahoyo,134,Urban,Large City,Spanish,20nov2016,1,Costa Urbana,"Large (more than 100,000)",1994,22,Male,1,Very Satisfied,Don't Know,Same,Same,No,Once a Week,Never,Never,Never,Not Applicable,Not Very Trustworthy,3,Somewhat Agree,They take jobs away from Ecuadorians,"No, I have not participated",Not Applicable,"No, a military take-over of the state would not be justified","No, it is not justified",No,Not Applicable,Somewhat Unsafe,Some,Not at All,Not at All,4,Not at All,4,A Lot,4,Not at All,4,Not at All,Not at All,4,4,4,4,4,Neither Good nor Bad (Fair),Very poorly,Satisfied,Satisfied,Dissatisfied,More than 30 minutes and up to an hour,Between 10 and 30 minutes,Strongly Disagree,Strongly Agree,4,Strongly Disagree,4,Strongly Disagree,Strongly Disagree,4,4,Set 1,6,Somewhat Likely,Environment as priority,Very Serious,Dissatisfied,"Yes, it is justified",5,5,5,Strongly approve,2,2,Strongly approve,Enough,Very Little,Very Little,Very Little,No,No,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,All,Yes,Yes,Voted,"Guillermo Lasso, CREO",No,Not Applicable,None,Would go to vote but would leave the ballot blank or would purposely cancel my vote,Not Applicable,Other response/None/Blank/Null/Didn't vote,Not Applicable,Have Own Currency,Good,Yes,No,No,Very Bad,China,Set 2,Very Trustworthy,Don't Know,Somewhat Trustworthy,Somewhat Trustworthy,No,No,Not Applicable,Public,12,Don't Know,Once a week,Somewhat Important,No Response,Actively looking for a job,Not Applicable,Not Applicable,No income,No,Not Applicable,No,Not Applicable,Yes,"Not enough, and having a hard time",Decreased,Common law marriage (living together),6,1,1,1,0,Mestizo,Rarely,A few times a week,Borrowed or Shared,Yes,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Don't Know,2,Neither High Nor Low,A Little,A Little,A Little,None,A Little,None,Female,3,18-30,2,Ecuadoran,Android (STG),Male
Ecuador,1425,ECU16_1425,79,Los Ríos,Vinces,144,Urban,Medium City,Spanish,18nov2016,1,Costa Urbana,"Medium (between 25,000 and 100,000)",1986,30,Male,2,Very Satisfied,Unemployment,Don't Know,Worse,No,Once or Twice a Month,Never,Never,Never,Not Applicable,Untrustworthy,5,Somewhat Agree,They take jobs away from Ecuadorians,"No, I have not participated",Not Applicable,"Yes, a military take-over of the state would be justified","No, it is not justified",No,Not Applicable,Very Unsafe,Little,3,A Lot,4,4,4,A Lot,A Lot,6,6,4,4,4,6,6,A Lot,A Lot,Neither Good nor Bad (Fair),Neither well nor poorly,Dissatisfied,Don't Know,Don't Know,More than 30 minutes and up to an hour,More than 30 minutes and up to an hour,4,5,4,3,3,Strongly Agree,5,4,4,Set 2,5,A Little Likely,Environment as priority,Not So Serious,Dissatisfied,"Yes, it is justified",4,Strongly disapprove,Strongly approve,Strongly disapprove,Strongly disapprove,Strongly approve,6,Very Little,Very Little,Very Little,Very Little,No,No,No,No,Not Applicable,Not Applicable,Not Applicable,No,Yes,More than half of them,Yes,Yes,Did not vote,Not Applicable,No,Not Applicable,Some,Would go to vote but would leave the ballot blank or would purposely cancel my vote,Other response/None/Blank/Null/Didn't vote,Not Applicable,Not Applicable,Maintain Dollarization,Good,Yes,No,No,Bad,United States,Set 2,Don't Know,Somewhat Trustworthy,Don't Know,Don't Know,No,No,Not Applicable,Both,11,Don't Know,Once a week,Not Very Important,Catholic,Actively looking for a job,Not Applicable,Not Applicable,336-360,No,Not Applicable,No,Not Applicable,Yes,"Good enough, with no major problems",Increased,Common law marriage (living together),5,2,1,0,1,Mestizo,Daily,Daily,Owned,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,The National Government,4,High,Some,A Lot,A Lot,None,Some,None,Male,2,31-45,6,Ecuadoran,Android (STG),Male
Ecuador,22,ECU16_0022,42,Loja,Loja,132,Urban,Large City,Spanish,23nov2016,1,Sierra Urbana,"Large (more than 100,000)",1997,19,Female,1,Very Satisfied,"Economy, problems with, crisis of",Worse,Same,No,Once or Twice a Month,Never,Never,Never,Never,Untrustworthy,5,Somewhat Disagree,They take jobs away from Ecuadorians,"No, I have not participated","Yes, a military take-over of the state would be justified",Not Applicable,"No, it is not justified",No,Not Applicable,Somewhat Unsafe,None,3,3,4,4,4,A Lot,A Lot,4,4,3,5,4,6,5,A Lot,6,Good,Neither well nor poorly,Dissatisfied,Very Satisfied,Dissatisfied,Between 10 and 30 minutes,Less than 10 minutes,3,Strongly Agree,5,4,4,4,3,4,Strongly Agree,Set 2,5,A Little Likely,Environment as priority,Very Serious,Satisfied,"Yes, it is justified",5,7,5,3,3,Strongly approve,Strongly approve,Too Much,Very Little,Very Little,Very Little,No,No,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,More than half of them,Yes,Yes,Voted,"Rafael Correa, Movimiento Alianza País – PAIS",No,Not Applicable,None,Would vote for a candidate or party of the current president/administration,Not Applicable,Not Applicable,Lenin Moreno (Alianza País),Maintain Dollarization,Good,Yes,No,No,Good,United States,Set 1,Very Trustworthy,Very Trustworthy,Don't Know,Somewhat Trustworthy,No,No,Not Applicable,Both,15,University complete,Once a month,Somewhat Important,Catholic,Student,Not Applicable,Not Applicable,More than $1000,No,Not Applicable,No,Not Applicable,Yes,"Good enough, with no major problems",Remained the same,Single,4,None,None,Not Applicable,Not Applicable,Mestizo,Daily,A few times a month,Owned,Yes,Yes,Yes,Two,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,The President of the Republic,2,Neither High Nor Low,Some,A Lot,Some,None,None,None,Female,4,18-30,10,Ecuadoran,Android (STG),Female
Ecuador,415,ECU16_0415,23,Guayas,Guayaquil,68,Urban,Large City,Spanish,13nov2016,1,Costa Urbana,"Large (more than 100,000)",2000,16,Female,1,Somewhat Satisfied,"Economy, problems with, crisis of",Worse,Worse,No,Never,Never,Never,Never,Never,Somewhat Trustworthy,5,Strongly Agree,They take jobs that Ecuadorians don't want,"No, I have not participated",Not Applicable,"No, a military take-over of the state would not be justified","No, it is not justified",No,Not Applicable,Somewhat Safe,Little,4,4,4,4,4,5,4,3,3,3,3,3,3,3,5,4,Neither Good nor Bad (Fair),Neither well nor poorly,Very Satisfied,Satisfied,Dissatisfied,More than 30 minutes and up to an hour,Between 10 and 30 minutes,3,5,5,5,4,4,4,4,4,Set 2,4,A Little Likely,3,Not So Serious,Dissatisfied,"No, it is not justified",5,5,5,5,4,5,6,Enough,Very Little,Enough,Very Little,No,No,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,No,More than half of them,No,Yes,Did not vote,Not Applicable,No,Not Applicable,Some,Would go to vote but would leave the ballot blank or would purposely cancel my vote,Not Applicable,Not Applicable,Lenin Moreno (Alianza País),Maintain Dollarization,Good,Yes,No,Yes,Good,Brazil,Set 2,Don't Know,Not Very Trustworthy,Somewhat Trustworthy,Somewhat Trustworthy,No,No,Not Applicable,Both,11,Secondary incomplete,Never or almost never,Somewhat Important,Catholic,Student,Not Applicable,Not Applicable,571-660,No,Not Applicable,No,Not Applicable,Yes,"Not enough, and are stretched",Decreased,Single,7,1,None,Not Applicable,Not Applicable,Mestizo,Daily,Daily,Borrowed or Shared,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Correct local partner,5,Low,None,A Little,A Little,None,None,None,Female,6,18-30,14,Ecuadoran,Android (STG),Female
Ecuador,132,ECU16_0132,61,Pichincha,Quito,195,Urban,National Capital (Metropolitan area),Spanish,09nov2016,1,Sierra Urbana,"Large (more than 100,000)",1959,57,Female,1,Very Satisfied,Unemployment,Worse,Same,No,Once a Week,Never,Once or Twice a Year,Never,Never,Very Trustworthy,Right,Somewhat Agree,They take jobs away from Ecuadorians,"No, I have not participated",Not Applicable,"No, a military take-over of the state would not be justified","No, it is not justified",Yes,1,Very Safe,A lot,5,6,A Lot,A Lot,6,A Lot,A Lot,A Lot,A Lot,5,A Lot,5,6,A Lot,A Lot,5,Good,Very Well,Very Satisfied,Very Satisfied,Very Satisfied,[Don't Read] There are no police/they would not come,Between 10 and 30 minutes,4,Strongly Agree,6,6,4,Strongly Agree,4,5,4,Set 2,Strongly Agree,Very Likely,Economic growth as priority,Very Serious,Satisfied,"No, it is not justified",3,Strongly disapprove,3,2,2,Strongly disapprove,Strongly disapprove,Too Much,Too Much,Too Much,Enough,No,No,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,No,Half of them,Yes,Yes,Voted,"Rafael Correa, Movimiento Alianza País – PAIS",Yes,Alianza PAIS-Patria Altiva I Soberana (PAIS),A lot,Would vote for a candidate or party of the current president/administration,Not Applicable,Not Applicable,Lenin Moreno (Alianza País),Maintain Dollarization,Good,Yes,No,No,Bad,China,Set 1,Somewhat Trustworthy,Somewhat Trustworthy,Not Very Trustworthy,Somewhat Trustworthy,No,Yes,Not Applicable,Public,13,Primary incomplete,Once a week,Very Important,Catholic,Working,Salaried employee in the private sector,396-410,661-780,No,Not Applicable,No,Not Applicable,No,"Not enough, and are stretched",Decreased,Married,5,None,3,2,1,Mestizo,Never,A few times a week,Owned,Yes,Yes,No,Three or more,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,The National Government,3,Neither High Nor Low,A Little,A Little,None,None,None,None,Female,3,46+,17,Ecuadoran,Android (STG),Female
Ecuador,1183,ECU16_1183,25,Guayas,Guayaquil,74,Urban,Large City,Spanish,15nov2016,1,Costa Urbana,"Large (more than 100,000)",1950,66,Female,1,Very Satisfied,Unemployment,Worse,Worse,No,Once or Twice a Year,Never,Never,Never,Never,Not Very Trustworthy,Left,Somewhat Agree,No Response,"No, I have not participated","Yes, a military take-over of the state would be justified",Not Applicable,"Yes, it is justified",No,Not Applicable,Somewhat Unsafe,A lot,A Lot,A Lot,A Lot,A Lot,Don't Know,A Lot,A Lot,No Response,A Lot,No Response,No Response,A Lot,A Lot,A Lot,Don't Know,A Lot,No Response,No Response,Satisfied,No Response,Dissatisfied,More than 1 hour and up to 3 hours,More than 30 minutes and up to an hour,No Response,Strongly Agree,No Response,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Set 2,Strongly Agree,Very Likely,Economic growth as priority,Very Serious,Very Satisfied,"Yes, it is justified",Strongly approve,No Response,Strongly approve,No Response,No Response,No Response,No Response,Very Little,Very Little,Very Little,Very Little,No,No,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,No Response,No,Yes,Did not vote,Not Applicable,No,Not Applicable,None,No Response,No Response,Not Applicable,Not Applicable,Maintain Dollarization,Good,Yes,No,No,No Response,No Response,Set 1,Don't Know,Don't Know,Don't Know,Don't Know,No,No,Private,Not Applicable,3,Primary complete,Once or twice a year,Very Important,Catholic,Taking care of the home,Not Applicable,Not Applicable,411-450,No,Not Applicable,No,Not Applicable,No,"Not enough, and having a hard time",Remained the same,Common law marriage (living together),5,1,6,4,2,Black,Never,Daily,Owned,Yes,No,Yes,No,Yes,No,No,Yes,No,Yes,No,Yes,No,The National Government,4,Neither High Nor Low,None,None,A Lot,None,None,None,Female,4,46+,3,Ecuadoran,Android (STG),Female
Ecuador,1073,ECU16_1073,69,Chimborazo,Riobamba,28,Urban,Large City,Spanish,25nov2016,1,Sierra Urbana,"Large (more than 100,000)",1976,40,Male,1,Somewhat Satisfied,"Economy, problems with, crisis of",Worse,Worse,No,Once a Week,Once or Twice a Year,Never,Never,Not Applicable,Not Very Trustworthy,4,Somewhat Disagree,They take jobs away from Ecuadorians,"No, I have not participated",Not Applicable,"Yes, a military take-over of the state would be justified","Yes, it is justified",No,Not Applicable,Somewhat Unsafe,None,2,2,2,Not at All,4,A Lot,5,3,3,Not at All,Not at All,3,5,6,6,3,Good,Neither well nor poorly,Satisfied,Satisfied,Dissatisfied,Less than 10 minutes,Between 10 and 30 minutes,Strongly Disagree,3,4,Strongly Disagree,3,5,5,5,4,Set 2,Strongly Agree,Somewhat Likely,5,Very Serious,Dissatisfied,"Yes, it is justified",4,4,4,3,2,8,6,Very Little,Very Little,Very Little,Very Little,No,No,No,Not Applicable,No,Not Applicable,No,Yes,Yes,Half of them,Yes,Yes,Voted,Don't Know,No,Not Applicable,Some,Would vote a candidate or party different from the current president/administration,Other response/None/Blank/Null/Didn't vote,Not Applicable,Not Applicable,Maintain Dollarization,Good,No,Not Applicable,Not Applicable,Not Applicable,China,Set 2,Not Very Trustworthy,Not Very Trustworthy,Somewhat Trustworthy,Somewhat Trustworthy,No,Yes,Not Applicable,Public,16,Primary complete,Never or almost never,Very Important,Catholic,"Not working at the moment, but have a job",Self-employed,No income,Less than $135,No,Not Applicable,No,Not Applicable,No,"Not enough, and are stretched",Remained the same,Single,4,1,1,1,0,Mestizo,Never,A few times a week,Owned,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Vanderbilt University,5,High,Some,A Little,Some,None,None,None,Male,3,31-45,8,Ecuadoran,Android (STG),Male
Ecuador,876,ECU16_0876,54,Azuay,Pucará,10,Urban,Small City,Spanish,28nov2016,1,Sierra Urbana,"Small (less than 25,000)",1978,38,Male,3,Don't Know,"Economy, problems with, crisis of",Worse,Worse,No,Once or Twice a Month,Once or Twice a Month,Once or Twice a Month,Once or Twice a Year,Not Applicable,Somewhat Trustworthy,Don't Know,Strongly Agree,They take jobs away from Ecuadorians,"No, I have not participated","No, a military take-over of the state would not be justified",Not Applicable,"No, it is not justified",No,Not Applicable,Very Unsafe,Some,Don't Know,6,6,6,6,A Lot,A Lot,6,6,5,6,A Lot,6,6,A Lot,Don't Know,Good,Well,Dissatisfied,Satisfied,Satisfied,Between 10 and 30 minutes,Between 10 and 30 minutes,Don't Know,6,5,6,5,6,6,6,6,Set 1,Strongly Agree,Very Likely,Environment as priority,Very Serious,Satisfied,"Yes, it is justified",Strongly approve,8,Strongly approve,6,6,Strongly approve,Strongly approve,Don't Know,Enough,Enough,Very Little,No,No,No,No,No,Not Applicable,No,No,No,Don't Know,Yes,Yes,Voted,"Rafael Correa, Movimiento Alianza País – PAIS",Yes,Alianza PAIS-Patria Altiva I Soberana (PAIS),Some,Would vote for a candidate or party of the current president/administration,Not Applicable,Lenin Moreno (Alianza País),Not Applicable,Don't Know,Good,Yes,No,Yes,Good,United States,Set 2,Don't Know,Don't Know,Don't Know,Don't Know,No,No,Not Applicable,Public,13,None,Once a month,Very Important,Catholic,Working,Salaried employee of government or state-owned enterprise,336-360,336-360,Yes,A Little,"Yes, only from the United States",Once or twice a week,No,"Good enough, with no major problems",Remained the same,Married,5,3,2,1,1,Mestizo,Daily,Daily,Borrowed or Shared,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,The National Government,5,Low,None,None,None,None,None,None,Male,3,31-45,18,Ecuadoran,Android (STG),Male
